Time,Rented Bike Count,Temperature(Â°C),Humidity(%),Wind speed (m/s),Visibility (10m),Dew point temperature(Â°C),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm),FunctioningDay0,FunctioningDay1,Holiday0,Holiday1,Season0,Season1,Season2,Season3
2018-01-22 12:00:00,323,3.9,28,0.9,1383,-12.9,0.6,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-01-22 13:00:00,281,3.9,33,0.6,1249,-10.9,0.19,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-01-22 14:00:00,249,3.3,73,0.4,744,-1.0,0.11,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-01-22 15:00:00,63,3.6,69,1.8,655,-1.5,0.17,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-01-22 16:00:00,18,2.0,87,1.9,140,0.0,0.03,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-01-22 17:00:00,43,1.3,93,1.2,81,0.2,0.03,0.0,0.2,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-01-22 18:00:00,170,1.1,96,3.0,187,0.5,0.0,3.3,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-01-22 19:00:00,167,-0.1,88,3.2,582,-1.8,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-01-22 20:00:00,181,-0.8,85,2.9,836,-3.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-01-22 21:00:00,187,-1.8,85,2.9,590,-3.9,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-01-22 22:00:00,170,-3.2,81,3.9,492,-6.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-01-22 23:00:00,139,-4.2,79,2.9,554,-7.3,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-01-23 00:00:00,96,-5.3,77,3.8,894,-8.7,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-01-23 01:00:00,120,-6.0,76,3.1,1178,-9.5,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-01-23 02:00:00,75,-7.5,65,3.9,2000,-12.9,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-01-23 03:00:00,55,-8.6,68,3.3,2000,-13.4,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-01-23 04:00:00,45,-9.5,49,4.3,2000,-18.2,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-01-23 05:00:00,44,-10.5,46,3.0,2000,-19.9,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-01-23 06:00:00,84,-11.5,47,3.2,2000,-20.5,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-01-23 07:00:00,211,-12.5,41,4.5,2000,-23.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-01-23 08:00:00,423,-13.0,41,4.0,2000,-23.5,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-01-23 09:00:00,228,-13.3,36,3.5,2000,-25.2,0.19,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-01-23 10:00:00,132,-12.1,34,3.5,1968,-24.8,0.62,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-01-23 11:00:00,184,-11.7,27,4.0,1935,-26.9,0.94,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-01-23 12:00:00,180,-11.3,27,3.7,1955,-26.6,1.18,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-01-23 13:00:00,189,-11.0,27,4.0,1959,-26.3,1.26,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-01-23 14:00:00,169,-10.4,30,4.3,2000,-24.6,1.22,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-01-23 15:00:00,181,-9.7,32,3.6,2000,-23.3,1.04,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-01-23 16:00:00,181,-10.1,34,4.3,2000,-23.0,0.74,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-01-23 17:00:00,239,-10.6,38,3.5,2000,-22.2,0.38,0.0,0.9,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-01-23 18:00:00,351,-11.5,43,2.4,2000,-21.6,0.05,0.0,0.9,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-01-23 19:00:00,248,-12.0,47,3.2,2000,-21.0,0.0,0.0,0.9,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-01-23 20:00:00,178,-12.5,52,3.0,2000,-20.3,0.0,0.0,0.9,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-01-23 21:00:00,145,-13.2,49,4.1,2000,-21.6,0.0,0.0,0.9,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-01-23 22:00:00,117,-13.9,45,4.0,2000,-23.2,0.0,0.0,0.9,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-01-23 23:00:00,106,-14.3,38,4.0,2000,-25.5,0.0,0.0,0.9,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-01-24 00:00:00,90,-14.6,34,3.9,2000,-27.0,0.0,0.0,0.9,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-01-24 01:00:00,89,-15.0,31,2.5,2000,-28.3,0.0,0.0,0.9,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-01-24 02:00:00,50,-15.2,32,3.1,2000,-28.2,0.0,0.0,0.9,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-01-24 03:00:00,32,-15.2,30,3.4,2000,-28.9,0.0,0.0,0.9,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-01-24 04:00:00,24,-15.4,30,2.5,2000,-29.1,0.0,0.0,0.9,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-01-24 05:00:00,34,-15.6,29,3.7,2000,-29.6,0.0,0.0,0.9,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-01-24 06:00:00,71,-15.7,29,2.5,2000,-29.7,0.0,0.0,0.9,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-01-24 07:00:00,164,-15.9,30,3.0,2000,-29.5,0.0,0.0,0.9,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-01-24 08:00:00,364,-16.2,30,1.6,2000,-29.8,0.0,0.0,0.9,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-01-24 09:00:00,192,-15.8,27,3.4,2000,-30.5,0.2,0.0,0.9,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-01-24 10:00:00,90,-14.5,24,4.6,1902,-30.6,0.61,0.0,0.9,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-01-24 11:00:00,124,-13.1,25,3.8,1964,-29.0,0.96,0.0,0.9,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-01-24 12:00:00,121,-12.2,26,4.0,2000,-27.8,1.17,0.0,0.9,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-01-24 13:00:00,140,-12.0,25,6.0,1887,-28.0,1.27,0.0,0.9,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-01-24 14:00:00,125,-11.1,26,3.8,1980,-26.8,1.25,0.0,0.8,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-01-24 15:00:00,149,-10.8,29,3.8,2000,-25.4,1.06,0.0,0.7,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-01-24 16:00:00,124,-11.2,30,4.7,2000,-25.3,0.77,0.0,0.7,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-01-24 17:00:00,203,-11.8,26,3.5,2000,-27.4,0.39,0.0,0.7,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-01-24 18:00:00,297,-13.0,29,3.4,2000,-27.3,0.05,0.0,0.7,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-01-24 19:00:00,211,-13.8,32,2.2,2000,-26.9,0.0,0.0,0.7,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-01-24 20:00:00,125,-14.3,37,1.3,2000,-25.8,0.0,0.0,0.7,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-01-24 21:00:00,132,-14.7,40,3.2,1933,-25.3,0.0,0.0,0.7,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-01-24 22:00:00,121,-15.2,45,4.0,2000,-24.4,0.0,0.0,0.7,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-01-24 23:00:00,82,-15.7,43,3.6,2000,-25.4,0.0,0.0,0.7,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-01-25 00:00:00,78,-15.9,43,3.8,2000,-25.6,0.0,0.0,0.7,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-01-25 01:00:00,68,-16.1,42,2.2,2000,-26.0,0.0,0.0,0.7,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-01-25 02:00:00,60,-16.0,42,1.3,2000,-25.9,0.0,0.0,0.7,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-01-25 03:00:00,32,-16.0,40,1.9,2000,-26.5,0.0,0.0,0.7,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-01-25 04:00:00,22,-15.9,37,2.4,1985,-27.2,0.0,0.0,0.7,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-01-25 05:00:00,34,-15.8,37,2.7,2000,-27.1,0.0,0.0,0.7,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-01-25 06:00:00,71,-16.1,33,3.0,2000,-28.7,0.0,0.0,0.7,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-01-25 07:00:00,165,-16.2,33,2.2,2000,-28.7,0.0,0.0,0.7,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-01-25 08:00:00,349,-16.4,32,3.3,2000,-29.2,0.01,0.0,0.6,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-01-25 09:00:00,187,-16.2,33,2.9,2000,-28.7,0.19,0.0,0.6,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-01-25 10:00:00,105,-15.3,33,2.4,2000,-27.9,0.56,0.0,0.6,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-01-25 11:00:00,122,-13.8,25,3.5,1996,-29.6,0.91,0.0,0.6,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-01-25 12:00:00,142,-12.8,25,3.2,1981,-28.7,1.16,0.0,0.6,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-01-25 13:00:00,130,-11.4,27,3.9,2000,-26.7,1.26,0.0,0.6,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-01-25 14:00:00,160,-10.4,25,2.3,1981,-26.7,1.21,0.0,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-01-25 15:00:00,130,-9.7,28,3.7,2000,-24.8,1.0,0.0,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-01-25 16:00:00,152,-9.6,31,2.6,1973,-23.6,0.66,0.0,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-01-25 17:00:00,170,-10.9,32,4.0,2000,-24.4,0.28,0.0,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-01-25 18:00:00,288,-11.8,33,4.0,2000,-24.8,0.04,0.0,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-01-25 19:00:00,178,-12.7,33,3.7,2000,-25.6,0.0,0.0,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-01-25 20:00:00,141,-13.5,33,2.4,2000,-26.3,0.0,0.0,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-01-25 21:00:00,137,-14.1,35,2.2,2000,-26.2,0.0,0.0,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-01-25 22:00:00,113,-14.6,35,2.5,2000,-26.7,0.0,0.0,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-01-25 23:00:00,79,-14.9,35,2.8,2000,-26.9,0.0,0.0,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-01-26 00:00:00,68,-15.1,34,1.7,2000,-27.4,0.0,0.0,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-01-26 01:00:00,93,-15.3,34,1.7,2000,-27.6,0.0,0.0,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-01-26 02:00:00,54,-15.6,33,2.2,2000,-28.2,0.0,0.0,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-01-26 03:00:00,41,-15.9,34,2.9,2000,-28.2,0.0,0.0,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-01-26 04:00:00,24,-16.4,36,1.5,2000,-28.0,0.0,0.0,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-01-26 05:00:00,36,-16.9,38,2.3,2000,-27.9,0.0,0.0,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-01-26 06:00:00,64,-17.4,40,1.6,2000,-27.7,0.0,0.0,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-01-26 07:00:00,142,-17.5,38,3.4,2000,-28.4,0.0,0.0,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-01-26 08:00:00,322,-17.8,40,2.5,2000,-28.1,0.0,0.0,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-01-26 09:00:00,149,-17.5,37,3.8,1941,-28.7,0.21,0.0,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-01-26 10:00:00,96,-16.5,33,3.4,1703,-29.0,0.62,0.0,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-01-26 11:00:00,93,-15.6,31,3.3,1808,-28.9,0.93,0.0,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-01-26 12:00:00,111,-14.4,30,2.7,1906,-28.2,1.17,0.0,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-01-26 13:00:00,115,-13.3,28,2.7,1889,-27.9,1.26,0.0,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-01-26 14:00:00,116,-12.1,27,2.5,1879,-27.3,1.25,0.0,0.4,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-01-26 15:00:00,140,-11.4,27,3.3,1805,-26.7,0.0,0.0,0.4,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-01-26 16:00:00,147,-10.8,28,2.7,1778,-25.8,0.77,0.0,0.4,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-01-26 17:00:00,196,-11.5,31,3.3,1745,-25.2,0.41,0.0,0.3,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-01-26 18:00:00,305,-12.7,33,2.5,1835,-25.6,0.05,0.0,0.3,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-01-26 19:00:00,171,-13.2,33,2.4,1863,-26.1,0.0,0.0,0.3,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-01-26 20:00:00,121,-13.7,35,1.7,1878,-25.9,0.0,0.0,0.3,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-01-26 21:00:00,130,-14.1,36,1.8,1869,-25.9,0.0,0.0,0.3,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-01-26 22:00:00,108,-14.6,40,1.8,1746,-25.2,0.0,0.0,0.3,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-01-26 23:00:00,89,-14.4,38,2.7,1738,-25.6,0.0,0.0,0.3,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-01-27 00:00:00,80,-15.0,42,1.2,1766,-25.0,0.0,0.0,0.3,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-01-27 01:00:00,94,-15.1,43,0.8,1905,-24.9,0.0,0.0,0.3,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-01-27 02:00:00,75,-15.3,43,0.6,1867,-25.0,0.0,0.0,0.3,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-01-27 03:00:00,41,-15.3,43,0.8,1963,-25.0,0.0,0.0,0.3,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-01-27 04:00:00,36,-15.3,47,0.8,1868,-24.0,0.0,0.0,0.3,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-01-27 05:00:00,25,-15.4,45,0.8,2000,-24.6,0.0,0.0,0.3,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-01-27 06:00:00,33,-15.3,47,0.7,1921,-24.0,0.0,0.0,0.3,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-01-27 07:00:00,57,-15.7,53,1.3,1629,-23.1,0.0,0.0,0.3,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-01-27 08:00:00,84,-15.9,58,0.9,1369,-22.2,0.0,0.0,0.3,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-01-27 09:00:00,105,-15.1,49,1.1,1401,-23.4,0.2,0.0,0.3,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-01-27 10:00:00,96,-12.3,35,0.6,1497,-24.6,0.6,0.0,0.3,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-01-27 11:00:00,125,-9.6,33,1.1,1748,-22.9,0.9,0.0,0.3,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-01-27 12:00:00,145,-7.7,32,2.5,1763,-21.5,1.13,0.0,0.3,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-01-27 13:00:00,189,-6.6,27,2.1,1889,-22.5,1.24,0.0,0.3,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-01-27 14:00:00,193,-4.1,25,2.0,1730,-21.2,1.2,0.0,0.2,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-01-27 15:00:00,192,-3.7,26,2.2,1739,-20.4,1.04,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-01-27 16:00:00,195,-3.7,25,2.6,1839,-20.9,0.74,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-01-27 17:00:00,207,-4.6,26,1.9,2000,-21.2,0.39,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-01-27 18:00:00,162,-6.6,31,3.0,1988,-20.9,0.06,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-01-27 19:00:00,122,-7.1,33,2.0,1887,-20.6,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-01-27 20:00:00,117,-7.6,36,1.7,1858,-20.1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-01-27 21:00:00,103,-7.9,35,2.6,1878,-20.7,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-01-27 22:00:00,114,-7.8,43,2.3,1804,-18.2,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-01-27 23:00:00,103,-7.6,42,1.2,1760,-18.3,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-01-28 00:00:00,125,-7.5,36,2.3,1972,-20.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-01-28 01:00:00,103,-7.5,45,2.4,1853,-17.4,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-01-28 02:00:00,72,-7.8,51,1.9,1627,-16.1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-01-28 03:00:00,67,-7.7,49,1.8,1573,-16.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-01-28 04:00:00,38,-7.6,37,1.6,1966,-19.8,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-01-28 05:00:00,21,-7.5,33,1.5,2000,-21.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-01-28 06:00:00,30,-7.8,35,1.9,2000,-20.6,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-01-28 07:00:00,42,-8.0,39,1.9,2000,-19.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-01-28 08:00:00,72,-8.1,43,1.7,1943,-18.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-01-28 09:00:00,104,-7.8,41,1.8,1923,-18.7,0.17,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-01-28 10:00:00,111,-5.9,35,1.9,1940,-18.9,0.53,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-01-28 11:00:00,145,-4.6,27,2.6,1887,-20.8,0.85,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-01-28 12:00:00,189,-3.5,26,2.5,1756,-20.2,1.07,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-01-28 13:00:00,206,-2.4,22,2.5,1866,-21.2,1.16,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-01-28 14:00:00,225,-1.5,20,3.0,1992,-21.6,1.09,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-01-28 15:00:00,217,-1.9,23,4.3,2000,-20.3,0.7,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-01-28 16:00:00,187,-2.1,27,4.0,2000,-18.6,0.52,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-01-28 17:00:00,178,-3.8,32,5.2,2000,-18.1,0.25,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-01-28 18:00:00,157,-4.9,35,3.7,2000,-18.0,0.04,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-01-28 19:00:00,134,-6.0,31,3.6,2000,-20.4,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-01-28 20:00:00,113,-7.0,30,2.8,2000,-21.6,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-01-28 21:00:00,106,-7.3,34,3.5,2000,-20.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-01-28 22:00:00,105,-7.9,40,2.5,1997,-19.1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-01-28 23:00:00,81,-8.7,42,2.1,1981,-19.3,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-01-29 00:00:00,80,-9.3,45,0.7,1976,-19.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-01-29 01:00:00,62,-9.8,47,1.3,1934,-19.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-01-29 02:00:00,49,-10.2,47,0.9,1808,-19.3,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-01-29 03:00:00,27,-9.8,43,2.8,1963,-20.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-01-29 04:00:00,26,-9.9,45,2.5,1967,-19.6,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-01-29 05:00:00,50,-10.4,47,1.0,1921,-19.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-01-29 06:00:00,94,-10.9,43,1.0,1967,-21.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-01-29 07:00:00,231,-11.1,37,1.6,2000,-22.9,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-01-29 08:00:00,450,-11.5,38,1.0,1998,-23.0,0.01,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-01-29 09:00:00,217,-10.8,34,2.9,1975,-23.6,0.17,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-01-29 10:00:00,135,-9.5,28,3.7,1893,-24.6,0.59,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-01-29 11:00:00,166,-8.1,24,3.6,1761,-25.1,0.91,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-01-29 12:00:00,186,-7.3,23,3.8,1903,-24.9,1.17,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-01-29 13:00:00,166,-6.9,23,4.6,1963,-24.6,1.28,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-01-29 14:00:00,168,-5.7,23,4.5,1956,-23.5,1.25,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-01-29 15:00:00,177,-5.2,27,4.5,1927,-21.3,1.06,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-01-29 16:00:00,195,-5.5,28,4.3,1926,-21.1,0.78,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-01-29 17:00:00,239,-5.7,30,3.6,1978,-20.5,0.4,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-01-29 18:00:00,438,-6.6,34,2.5,2000,-19.8,0.06,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-01-29 19:00:00,282,-7.1,40,3.2,2000,-18.4,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-01-29 20:00:00,197,-7.4,41,3.8,2000,-18.4,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
